id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43398022,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,345767462,Ricardo,,Santiago,-33.4342,-70.65891,Entire home/apt,138331,1,1,2020-05-13,0.02,1,365,0,
45012884,Rental unit in Lo Barnechea · 3 bedrooms · 2 beds · 2.5 baths,231484029,Carla,,Lo Barnechea,-33.36883,-70.50763,Entire home/apt,59609,90,0,,,2,0,0,
45066248,Villa in Pudahuel · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,189820346,Sylvana,,Pudahuel,-33.45889,-70.8538,Entire home/apt,200000,1,5,2021-05-26,0.12,6,173,0,
43415991,Rental unit in Providencia · ★4.73 · 1 bedroom · 1 bed · 1 bath,45777807,Emily,,Providencia,-33.42532,-70.61249,Entire home/apt,43000,2,48,2023-11-26,2.52,10,361,22,
45068643,Rental unit in Santiago · ★4.76 · 1 bedroom · 2 beds · 1 bath,87385288,Felipe,,Santiago,-33.44269,-70.64435,Entire home/apt,26419,1,111,2023-12-10,2.78,10,0,38,
45076906,Rental unit in Las Condes · ★4.68 · 1 bedroom · 1 bath,258057044,Pia,,Las Condes,-33.41416,-70.60477,Entire home/apt,48143,2,31,2023-12-12,0.76,4,363,12,
45079861,Rental unit in Las Condes · ★4.82 · 1 bedroom · 1 bed · 1 bath,92332735,Carla,,Las Condes,-33.40957,-70.5483,Entire home/apt,68400,2,48,2023-10-01,1.18,32,0,7,
43421758,Rental unit in Santiago · ★4.76 · 1 bedroom · 1 bed · 1 bath,184993297,America,,Santiago,-33.43912,-70.64394,Entire home/apt,35286,1,225,2023-12-22,5.81,16,0,78,
43423383,casa particular in Santiago · 1 bedroom · 3 beds · 1 shared bath,185819305,Victor Alejandro,,Santiago,-33.4417,-70.64594,Shared room,38884,1,0,,,2,312,0,
45090428,Rental unit in Providencia · ★3.80 · 1 bedroom · 1 bed · 1 shared bath,268268618,Paloma,,Providencia,-33.44027,-70.63254,Private room,23000,3,5,2022-08-03,0.21,1,0,0,
45367529,Rental unit in Santiago · ★4.70 · 1 bedroom · 2 beds · 1 bath,87385288,Felipe,,Santiago,-33.4375,-70.64501,Entire home/apt,35561,1,88,2023-12-03,2.21,10,0,32,
45367752,Rental unit in Santiago · ★4.75 · 1 bedroom · 1 bed · 1 bath,366796036,Sandra,,Santiago,-33.43929,-70.65587,Entire home/apt,25000,3,4,2022-04-02,0.10,1,0,0,
45096041,Condo in Lo Barnechea · ★4.38 · 2 bedrooms · 5 beds · 2 baths,249255622,Sol,,Lo Barnechea,-33.33732591252379,-70.29012208965047,Entire home/apt,159367,2,16,2023-10-10,0.51,1,179,10,
45104865,Rental unit in Las Condes · ★4.85 · Studio · 1 bed · 1 bath,367159217,Alvaro,,Las Condes,-33.39964,-70.57164,Entire home/apt,44114,3,39,2023-12-02,0.99,1,270,17,
45378058,Rental unit in Las Condes · ★4.77 · 2 bedrooms · 2 beds · 0 baths,92332735,Carla,,Las Condes,-33.40838,-70.5456,Entire home/apt,91200,2,31,2023-09-08,0.78,32,269,5,
45114031,Rental unit in Las Condes · ★4.95 · 2 bedrooms · 3 beds · 2 baths,364342320,Barbara,,Las Condes,-33.38362,-70.53291,Entire home/apt,75571,3,41,2023-11-06,1.02,1,167,18,
45385770,Rental unit in Las Condes · ★4.92 · 1 bedroom · 1 bed · 1 bath,75096856,Pepe,,Las Condes,-33.41388,-70.57883,Entire home/apt,54286,1,53,2023-12-20,1.34,5,365,22,
45390047,Rental unit in Las Condes · ★4.90 · 1 bedroom · 1 bed · 1 bath,75096856,Pepe,,Las Condes,-33.41367,-70.57837,Entire home/apt,56429,1,112,2023-12-23,2.85,5,364,37,
45410796,Rental unit in Ñuñoa · 2 bedrooms · 2 beds · 2 baths,338991129,Mauricio,,Ñuñoa,-33.44846,-70.60494,Entire home/apt,999999,4,2,2020-12-01,0.05,1,90,0,
45127425,Rental unit in Providencia · ★4.85 · 1 bedroom · 1 bed · 1 bath,364275284,Lucia,,Providencia,-33.4288,-70.62014,Entire home/apt,52143,1,313,2023-12-19,7.83,12,356,84,
45435747,Guesthouse in Ñuñoa · ★4.40 · 1 bedroom · 1 bed · 1 bath,31545098,Miguel,,Ñuñoa,-33.45996,-70.59221,Entire home/apt,40000,30,5,2023-11-21,0.13,1,140,3,
45135236,Rental unit in Las Condes · ★4.85 · 1 bedroom · 2 beds · 1 bath,8843750,Ximena,,Las Condes,-33.38247,-70.5321,Entire home/apt,58571,4,20,2023-01-25,0.51,1,145,1,
45439558,Home in Ñuñoa · ★5.0 · 2 bedrooms · 3 beds · 2 baths,126331784,Marcelo,,Ñuñoa,-33.44068,-70.58406,Entire home/apt,150000,3,3,2022-03-20,0.08,1,362,0,
45208098,Rental unit in Ñuñoa · ★5.0 · 2 bedrooms · 3 beds · 2 baths,147121594,Claudia,,Ñuñoa,-33.46188,-70.59402,Entire home/apt,34804,6,4,2022-12-31,0.10,1,269,1,
45440201,Home in Santiago · ★4.76 · 1 bedroom · 1 bed · 1 bath,101924028,Ariel,,Santiago,-33.44728,-70.64452,Entire home/apt,37594,4,44,2023-10-04,1.14,4,0,2,
45257036,Boutique hotel in Santiago · ★4.38 · 1 bedroom · 1 bed · 1 private bath,129429085,Karin,,Santiago,-33.43563,-70.65754,Private room,40000,1,24,2023-08-27,0.60,8,180,1,
45259943,Condo in Ñuñoa · ★4.98 · 1 bedroom · 1 bed · 1 private bath,318852377,Eileen,,Ñuñoa,-33.45309,-70.61662,Private room,21836,2,61,2023-12-26,1.64,1,235,18,
45446755,Hotel in Santiago · 1 bedroom · 3 beds · 1 shared bath,341700844,Casa,,Santiago,-33.43861,-70.65721,Private room,75859,1,2,2023-06-16,0.17,5,316,2,
45274392,Rental unit in Santiago · ★4.79 · 1 bedroom · 2 beds · 1 bath,87385288,Felipe,,Santiago,-33.44236,-70.64401,Entire home/apt,31990,1,134,2023-12-03,3.35,10,0,34,
45302509,Rental unit in Providencia · ★4.67 · 1 bedroom · 1 bed · 1 bath,29662222,Daniela,,Providencia,-33.42966,-70.61846,Entire home/apt,40714,1,156,2023-11-13,3.94,11,357,32,
45330278,Home in Vitacura · 5 bedrooms · 5 beds · 3.5 baths,4366532,Daniela,,Vitacura,-33.39106,-70.57747,Entire home/apt,155000,7,1,2021-06-16,0.03,1,15,0,
45352465,Villa in Providencia · ★4.83 · 1 bedroom · 1 bed · 1 bath,1666498,Pedro,,Providencia,-33.42934,-70.61804,Entire home/apt,47429,1,6,2023-11-13,0.15,7,93,5,
45456424,Rental unit in Providencia · ★4.74 · 1 bedroom · 1 bed · 1 bath,29662222,Daniela,,Providencia,-33.42944,-70.61767,Entire home/apt,38571,1,117,2023-11-27,2.98,11,363,32,
45462071,Boutique hotel in Santiago · ★4.19 · 1 bedroom · 1 bed · 1 shared bath,129429085,Karin,,Santiago,-33.43712,-70.65897,Private room,40000,1,21,2022-12-08,0.53,8,180,0,
45464759,Boutique hotel in Santiago · ★4.70 · 1 bedroom · 1 bed · 1 private bath,341700844,Casa,,Santiago,-33.43834,-70.65933,Private room,44623,1,10,2022-11-14,0.26,5,70,0,
46194010,Hostel in Providencia · ★4.67 · 1 bedroom · 1 bed · 1 private bath,312594237,Casona,,Providencia,-33.44091,-70.63283,Private room,25000,1,9,2022-03-06,0.24,13,360,0,
46194070,Hostel in Providencia · 1 bedroom · 1 bed · 1 private bath,312594237,Casona,,Santiago,-33.44083,-70.63424,Private room,38000,1,0,,,13,360,0,
45469413,Boutique hotel in Santiago · ★4.32 · 1 bedroom · 1 bed · 1 private bath,129429085,Karin,,Santiago,-33.43635,-70.65858,Private room,40000,1,44,2023-03-18,1.11,8,365,1,662765-k
45484929,Serviced apartment in Santiago · ★4.45 · Studio · 1 bed · 1 bath,346650536,Elizabeth,,Santiago,-33.44119,-70.65757,Entire home/apt,44286,2,33,2023-03-15,0.84,5,0,2,
45500359,Rental unit in Las Condes · ★4.92 · 1 bedroom · 3 beds · 1 bath,249050870,Maria Angelica,,Las Condes,-33.38305,-70.53066,Entire home/apt,60714,3,13,2023-10-31,0.34,4,357,6,
46194392,Hostel in Providencia · 1 bedroom · 1 bed · 1 private bath,312594237,Casona,,Providencia,-33.44137,-70.63267,Private room,25000,1,0,,,13,360,0,
45518166,Rental unit in Santiago · ★3.82 · 1 bedroom · 1 bed · 1 bath,368478887,Matias,,Santiago,-33.43688,-70.64557,Entire home/apt,48000,2,11,2022-10-17,0.28,3,252,0,
46195000,Bed and breakfast in Providencia · 1 bedroom · 1 bed · 1 private bath,311364433,Hotel,,Providencia,-33.43399,-70.6321,Private room,55000,1,0,,,5,365,0,
46195097,Bed and breakfast in Providencia · ★2.0 · 1 bedroom · 1 bed · 1 private bath,311364433,Hotel,,Providencia,-33.43555,-70.63236,Private room,55000,1,3,2021-03-12,0.09,5,365,0,
45540135,Home in Santiago · 1 bedroom · 1 bed · 1 shared bath,368701478,Francisca,,Santiago,-33.44031,-70.67576,Private room,25000,1,0,,,1,0,0,
46195305,Bed and breakfast in Providencia · 1 bedroom · 1 bed · 1 private bath,311364433,Hotel,,Providencia,-33.43504,-70.63222,Private room,55000,1,0,,,5,365,0,
46256320,Rental unit in Las Condes · ★4.59 · 1 bedroom · 2 beds · 1 bath,10177065,Nicolas,,Las Condes,-33.41675567626953,-70.60273742675781,Entire home/apt,40459,1,44,2023-12-03,1.23,31,350,12,
45554871,Home in Santiago · ★4.69 · 1 bedroom · 1 bed · 1 bath,101924028,Ariel,,Santiago,-33.44807,-70.64567,Entire home/apt,27191,2,31,2023-12-17,0.81,4,0,21,
46256567,Rental unit in Las Condes · ★4.59 · 1 bedroom · 2 beds · 1 bath,10177065,Nicolas,,Las Condes,-33.41675567626953,-70.60273742675781,Entire home/apt,41003,1,64,2023-11-16,1.68,31,339,19,
45563805,Home in Las Condes · ★4.80 · 4 bedrooms · 5 beds · 2 baths,91189580,Pablo,,Las Condes,-33.38999,-70.52927,Entire home/apt,440000,6,15,2023-02-24,0.38,1,364,3,
46277786,Condo in Las Condes · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,198237010,Camila,,Las Condes,-33.40816,-70.54663,Private room,30000,1,13,2023-02-28,0.47,1,357,5,
45567794,Rental unit in Recoleta · ★4.94 · 1 bedroom · 1 bed · 1 bath,252141796,Ignacio,,Recoleta,-33.42508,-70.64249,Entire home/apt,35000,2,16,2023-04-09,0.41,1,0,1,
46279136,Rental unit in Las Condes · ★4.88 · 1 bedroom · 1 bed · 1 bath,136110052,Maria Francisca,,Las Condes,-33.41483,-70.58114,Entire home/apt,,2,8,2022-04-10,0.23,1,0,0,
45575719,Rental unit in Providencia · ★5.0 · 2 bedrooms · 2 beds · 2 baths,63083864,Carola,,Las Condes,-33.4205,-70.59818,Entire home/apt,65000,7,4,2023-04-19,0.14,1,360,1,
46284958,Rental unit in Ñuñoa · ★5.0 · 2 bedrooms · 3 beds · 2 baths,235698816,Paola,,Ñuñoa,-33.44987,-70.57722,Entire home/apt,111429,5,33,2023-11-27,0.88,2,349,6,
46290092,Condo in La Reina · 2 bedrooms · 1 bed · 1 shared bath,97624740,Maria Adriana,,La Reina,-33.4367,-70.57107,Private room,25000,7,0,,,4,365,0,
45576064,Rental unit in Recoleta · ★4.67 · 2 bedrooms · 3 beds · 1 bath,131488797,Daniela,,Santiago,-33.4335,-70.64769,Entire home/apt,43114,1,33,2023-12-21,1.39,11,151,26,
46296396,Home in Providencia · ★4.61 · 1 bedroom · 1 bed · 2 shared baths,34002856,Jaime,,Providencia,-33.44202,-70.619,Private room,15214,4,23,2023-03-01,0.61,5,55,1,
46296632,pension in Providencia · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,34002856,Jaime,,Providencia,-33.44435,-70.62087,Private room,15214,4,10,2023-03-21,0.27,5,55,1,
45591491,Guest suite in Lo Barnechea · ★5.0 · 1 bedroom · 2 beds · 1 bath,361860293,Ines,,Lo Barnechea,-33.3493,-70.31188,Entire home/apt,50714,2,5,2023-12-05,0.13,2,37,1,
46298759,Home in Santiago · ★New · 5 bedrooms · 4 beds · 5 baths,299029852,Paloma,,Santiago,-33.43946,-70.64148,Private room,27000,1,0,,,1,269,0,
45624001,Rental unit in Ñuñoa · ★4.91 · 2 bedrooms · 3 beds · 2 baths,231126140,Roberto Carlos,,Macul,-33.47453,-70.60095,Entire home/apt,40333,22,11,2023-11-27,0.30,2,64,4,
46317020,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,242147443,Marjorie,,Santiago,-33.452,-70.63976,Private room,,1,4,2023-02-08,0.11,1,0,1,
45624524,Rental unit in Providencia · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,93758414,Chito,,Providencia,-33.4445,-70.62973,Private room,20000,2,31,2023-12-07,0.81,1,98,8,
46330533,Bed and breakfast in Santiago · 1 bedroom · 3 beds · 1 private bath,311339792,Parque,,Santiago,-33.43327,-70.64887,Private room,85000,1,0,,,9,147,0,
45658730,Rental unit in Santiago · 1 bedroom · 2 beds · 1 shared bath,369903457,Rodrigo,,Santiago,-33.4354,-70.66527,Shared room,14000,1,0,,,1,0,0,
46352630,Rental unit in Vitacura · ★4.56 · 2 bedrooms · 3 beds · 2 baths,73810966,Loreta,,Las Condes,-33.3851,-70.53707,Entire home/apt,65000,3,9,2023-07-31,0.25,1,190,7,
46359677,Serviced apartment in Las Condes · ★4.60 · 1 bedroom · 1 bed · 1 bath,370794086,Pedro,,Las Condes,-33.41949,-70.58199,Entire home/apt,27571,20,10,2023-11-30,0.28,6,265,4,
45682877,Boutique hotel in Santiago · ★4.24 · 1 bedroom · 1 bed · 1 private bath,129429085,Karin,,Santiago,-33.43572,-70.65953,Private room,40000,1,25,2023-08-20,0.64,8,365,1,
46417187,Rental unit in Providencia · ★4.79 · 2 bedrooms · 2 beds · 1 bath,101528205,Cristián,,Providencia,-33.42674,-70.61888,Entire home/apt,93755,2,75,2023-11-28,2.06,7,0,22,
45689012,Condo in San Miguel · ★4.88 · 1 bedroom · 2 beds · 1 bath,291409153,Rodrigo,,San Miguel,-33.49432,-70.64831,Entire home/apt,33143,1,447,2023-12-24,11.37,7,171,137,
46418406,Condo in Las Condes · ★5.0 · 2 bedrooms · 4 beds · 2 baths,143292553,Jessica,,Vitacura,-33.39724,-70.57191,Entire home/apt,125000,2,106,2023-12-16,3.23,22,0,53,
45690164,Rental unit in Providencia · 1 bedroom · 1 bed · 1 shared bath,370190259,Cristobal,,Santiago,-33.43852,-70.63592,Private room,100000,1,0,,,1,0,0,
45708620,Rental unit in Providencia · ★4.87 · 1 bedroom · 1 bed · 1 bath,276686631,Arnold,,Providencia,-33.42788,-70.61934,Entire home/apt,50971,1,494,2023-12-02,12.61,13,361,84,
45713968,Rental unit in Providencia · ★4.74 · 1 bedroom · 1 bed · 1 bath,29662222,Daniela,,Providencia,-33.42988,-70.61813,Entire home/apt,40143,1,132,2023-11-28,3.36,11,0,36,
46431026,Rental unit in Santiago · ★4.83 · Studio · 1 bed · 1 bath,374689020,Christian,,Santiago,-33.43993,-70.64155,Entire home/apt,28819,2,42,2023-12-14,1.54,1,184,17,
45714061,Rental unit in Providencia · ★4.71 · 1 bedroom · 2 beds · 1 bath,237510136,Felipe,,Providencia,-33.4346,-70.62841,Entire home/apt,38286,1,95,2023-12-07,2.42,6,174,21,
45731374,Boutique hotel in Santiago · ★3.86 · 1 bedroom · 1 bed · 1 private bath,129429085,Karin,,Santiago,-33.4361,-70.65756,Private room,40000,1,21,2023-11-26,0.54,8,365,4,
45735758,Boutique hotel in Santiago · ★4.25 · 1 bedroom · 2 beds · 1 private bath,341700844,Casa,,Santiago,-33.43949,-70.65749,Private room,66934,1,24,2022-09-24,0.75,5,308,0,
45739832,Rental unit in Las Condes · ★4.50 · Studio · 1 bed · 1 bath,370794086,Pedro,,Las Condes,-33.41806,-70.58199,Entire home/apt,25000,14,12,2023-07-28,0.32,6,349,3,
45747520,Condo in Santiago · ★4.81 · 1 bedroom · 2 beds · 1 bath,77544062,Martina,,Santiago,-33.44828,-70.64998,Entire home/apt,35000,3,21,2023-11-25,0.54,2,269,1,
45801720,casa particular in Providencia · ★4.91 · 1 bedroom · 1 bed · 1 bath,67215737,Jose,,Providencia,-33.42004,-70.61204,Entire home/apt,36000,2,53,2023-10-29,1.36,4,351,31,
45810326,Rental unit in Providencia · ★4.84 · 1 bedroom · 1 bed · 1 private bath,207117554,Leonor,,Providencia,-33.4249,-70.6098,Private room,20286,3,51,2023-12-24,1.46,1,354,15,
46450122,Rental unit in Santiago · ★4.80 · 2 bedrooms · 3 beds · 2 baths,67320837,July,,Santiago,-33.45402,-70.66412,Entire home/apt,30143,14,15,2023-12-17,0.40,1,154,5,
45825908,Rental unit in Providencia · ★4.85 · 1 bedroom · 1 bed · 1 bath,276686631,Arnold,,Providencia,-33.42779,-70.61932,Entire home/apt,58544,1,380,2023-12-24,10.12,13,0,124,
45829462,Loft in Santiago · ★3.57 · 1 bedroom · 3 beds · 1 bath,346650536,Elizabeth,,Santiago,-33.43956,-70.65747,Entire home/apt,42000,2,14,2023-01-19,0.36,5,361,3,
45829955,Condo in Ñuñoa · ★5.0 · 1 bedroom · 1 bed · 1 private bath,43890044,Karen,,Ñuñoa,-33.46276,-70.60209,Private room,15000,30,10,2022-01-07,0.26,1,35,0,
46460764,Home in Ñuñoa · ★4.74 · 4 bedrooms · 6 beds · 2.5 baths,23383151,Jorge,,Ñuñoa,-33.45484,-70.62264,Entire home/apt,71141,1,26,2023-11-26,0.69,3,0,7,
46461328,Rental unit in Providencia · ★4.73 · 1 bedroom · 1 bed · 1 bath,29662222,Daniela,,Providencia,-33.42924,-70.61912,Entire home/apt,40143,1,126,2023-12-11,3.38,11,0,55,
45830947,Loft in Santiago · ★4.49 · 1 bedroom · 3 beds · 1 bath,346650536,Elizabeth,,Santiago,-33.43951,-70.6572,Entire home/apt,45000,1,41,2023-11-26,1.05,5,361,13,
45850800,Rental unit in Huechuraba · 2 bedrooms · 3 beds · 1 bath,50862252,Norma,,Huechuraba,-33.36195,-70.65883,Entire home/apt,44592,10,1,2020-11-03,0.03,2,359,0,
45859186,Rental unit in Lo Barnechea · ★5.0 · 1 bedroom · 1 private bath,79280861,Juan Ignacio,,Lo Barnechea,-33.35468,-70.518,Private room,34000,3,7,2023-01-26,0.18,1,63,1,
46463630,Condo in Vitacura · ★5.0 · 2 bedrooms · 3 beds · 3.5 baths,375868516,Carlota,,Vitacura,-33.39554,-70.59108,Entire home/apt,110000,21,3,2022-10-18,0.08,1,180,0,
45868716,Rental unit in Santiago · ★4.31 · 1 bedroom · 1 bed · 1 bath,130514937,Glisett,,Santiago,-33.44048,-70.65586,Entire home/apt,29000,1,42,2023-12-09,1.09,11,364,5,
46465062,Rental unit in Las Condes · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,100775592,Kristin,,Las Condes,-33.41729,-70.59475,Private room,,1,9,2021-11-10,0.24,1,0,0,
46466237,Rental unit in Las Condes · ★4.87 · 1 bedroom · 1 bed · 1 bath,43104512,Eduardo,,Las Condes,-33.41443,-70.60214,Entire home/apt,49085,1,23,2023-09-02,0.62,5,362,1,
45884820,Serviced apartment in Las Condes · ★4.91 · 1 bedroom · 1 bed · 1 bath,50024290,Andrés,,Vitacura,-33.39779,-70.57138,Entire home/apt,103000,3,43,2023-12-19,1.46,5,352,22,
46469523,Loft in Las Condes · ★4.97 · 1 bedroom · 2 beds · 1 bath,3687018,Andrea,,Las Condes,-33.41327,-70.57835,Entire home/apt,54286,2,31,2023-12-03,1.55,1,351,22,
46486769,Rental unit in Santiago · ★4.69 · 1 bedroom · 1 bed · 1 bath,135140093,Dina,,Santiago,-33.44782,-70.65237,Entire home/apt,34000,1,36,2023-12-04,0.95,7,364,4,
45898616,Rental unit in Providencia · ★4.10 · 1 bedroom · 2 beds · 1 bath,172197278,Diego,,Providencia,-33.42517,-70.61208,Entire home/apt,54978,1,10,2023-12-05,0.27,51,180,1,Bromberg y Asociados Ltda. RUT 76053377-7
45898617,Rental unit in Providencia · ★4.09 · 1 bedroom · 2 beds · 1 bath,172197278,Diego,,Providencia,-33.42416,-70.61098,Entire home/apt,54978,1,11,2023-11-13,0.31,51,160,4,Bromberg y Asociados Ltda. RUT 76053377-7
45911366,Home in Penalolen · 4 bedrooms · 6 beds · 2 baths,102370809,Marcela,,Peñalolén,-33.50329,-70.57102,Entire home/apt,70000,7,0,,,1,0,0,
45911655,Home in Vitacura · ★4.0 · 4 bedrooms · 4 beds · 3.5 baths,100632150,Maria Paz,,Vitacura,-33.39262,-70.58815,Entire home/apt,,365,3,2023-12-25,0.50,1,0,3,
46487883,Rental unit in Santiago · ★4.70 · 1 bedroom · 1 bath,100650207,Biany Lorena,,Estación Central,-33.4547,-70.70173,Entire home/apt,35857,1,37,2023-12-21,1.35,1,363,23,
45914175,Rental unit in Santiago · ★4.56 · 1 bedroom · 1 bed · 1.5 baths,268338196,José,,Santiago,-33.43869,-70.64527,Entire home/apt,39611,1,48,2023-05-24,1.32,15,175,7,
45929095,Rental unit in Maipú · ★4.75 · 1 bedroom · 1 bed · 1 bath,372341241,Lorena,,Maipú,-33.47608,-70.75696,Entire home/apt,35000,4,28,2023-09-24,0.74,2,69,5,
46512182,Rental unit in Providencia · 6 bedrooms · 1 bed · 1 bath,110260416,Felipe,,Providencia,-33.42835,-70.62075,Entire home/apt,200000,2,0,,,1,90,0,
46512363,Guesthouse in Las Condes · ★4.88 · 1 bedroom · 1 bed · 1 private bath,371275367,Virginia,,Las Condes,-33.40477,-70.54488,Private room,40000,1,17,2023-11-11,0.45,5,235,3,
45937218,casa particular in Santiago · 1 bedroom · 1 bed · 1 shared bath,228789919,Loreto,,Santiago,-33.44872,-70.64032,Private room,20000,1,2,2023-08-29,0.48,1,262,2,
45941201,Rental unit in Santiago · ★4.83 · 1 bedroom · 1 bed · 1 bath,139296502,Massiel,,Providencia,-33.4483,-70.63164,Entire home/apt,27500,2,160,2023-12-01,4.17,2,136,57,
46521255,Rental unit in Ñuñoa · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,80556832,Paulina,,Ñuñoa,-33.45705,-70.6099,Private room,16000,2,20,2023-11-07,0.56,1,0,10,
45991221,Condo in Ñuñoa · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,149387784,Dani,,Ñuñoa,-33.45520428096488,-70.62092151492834,Private room,,1,9,2022-12-02,0.58,1,0,0,
46530243,Rental unit in Providencia · ★4.93 · 1 bedroom · 1 bed · 1 bath,376210627,Marta,,Providencia,-33.42628,-70.61204,Entire home/apt,50000,1,57,2023-07-30,1.60,1,173,2,00000000
46533425,Loft in Las Condes · ★4.63 · Studio · 1 bed · 1 bath,175513927,Victoria,,Las Condes,-33.3896,-70.54137,Entire home/apt,35429,3,8,2022-03-12,0.23,10,0,0,
45994387,Rental unit in Providencia · ★4.91 · 1 bedroom · 1 bed · 1 bath,276686631,Arnold,,Providencia,-33.42932,-70.61966,Entire home/apt,49697,1,192,2023-12-09,5.27,13,208,47,
46008013,Rental unit in Santiago · 1 bedroom · 1 bed · 1 private bath,343026039,Paula,,Santiago,-33.43517,-70.65875,Private room,35000,1,0,,,1,179,0,
46541946,Home in Las Condes · ★4.88 · 3 bedrooms · 5 beds · 2.5 baths,235698816,Paola,,Las Condes,-33.42456,-70.5449,Entire home/apt,224286,4,48,2023-12-20,1.30,2,357,7,
46551603,Rental unit in Santiago · ★4.74 · 1 bedroom · 1 bed · 1 bath,194997933,Diego,,Santiago,-33.44457,-70.65671,Entire home/apt,27036,1,68,2023-12-12,1.87,1,356,31,
46567027,Rental unit in Lo Barnechea · 2 bedrooms · 7 beds · 2 baths,173119720,Paola,,Lo Barnechea,-33.35886,-70.30717,Entire home/apt,,2,0,,,1,0,0,
46018135,Rental unit in Santiago · ★4.32 · 1 bedroom · 1 bed · 1 bath,177195612,Adriana,,Santiago,-33.44806,-70.63857,Entire home/apt,27000,2,146,2023-12-10,3.78,11,362,21,
46022388,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,364254988,Macarena,,Santiago,-33.44114,-70.65987,Entire home/apt,14000,90,0,,,1,0,0,
46581938,Condo in Providencia · ★4.33 · 1 bedroom · 1 bed · 1.5 baths,173252500,Paulina,,Providencia,-33.43842,-70.63161,Private room,9000,2,3,2021-08-18,0.08,2,0,0,
46584734,Rental unit in Santiago · ★4.88 · 1 bedroom · 1 bed · 1 bath,61457383,Alejandro,,Santiago,-33.44797,-70.65188,Entire home/apt,34429,1,42,2023-12-18,1.15,9,351,27,
46584794,Rental unit in Las Condes · ★5.0 · 1 bedroom · 2 beds · 1 bath,143292553,Jessica,,Las Condes,-33.39971,-70.57257,Entire home/apt,70571,3,31,2023-11-26,0.97,22,228,9,
46053409,Rental unit in Santiago · ★4.75 · 1 bedroom · 2 beds · 1 bath,175513927,Victoria,,Santiago,-33.44217,-70.6498,Entire home/apt,35429,1,199,2023-12-20,5.19,10,362,49,
46056378,Rental unit in Santiago · ★4.50 · 2 bedrooms · 2 beds · 1 bath,24492515,Marcelo,,Santiago,-33.44693,-70.64783,Entire home/apt,35000,5,6,2022-01-10,0.20,2,175,0,
46601632,Rental unit in Ñuñoa · 1 bedroom · 2 beds · 1 bath,15261954,Daniela,,Ñuñoa,-33.45256,-70.57792,Entire home/apt,,4,2,2021-03-03,0.05,1,0,0,
46089773,Rental unit in Providencia · ★4.80 · 1 bedroom · 1 bed · 1 bath,335390867,Veronica,,Providencia,-33.42237,-70.61013,Entire home/apt,41000,1,157,2023-12-11,4.10,1,0,47,
46605569,Rental unit in Santiago · 1 bedroom · 1 bed · 1 private bath,323204018,Jose De Jesus,,Santiago,-33.45121,-70.64747,Private room,,2,0,,,1,0,0,
46117301,Serviced apartment in Santiago · ★4.27 · 1 bedroom · 1 bed · 1 bath,211120256,Alfonso,,Santiago,-33.43683,-70.63926,Entire home/apt,102633,1,26,2023-10-24,0.71,8,309,2,
46121203,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 bath,225164744,Isabel,,Las Condes,-33.41737,-70.59889,Entire home/apt,40000,2,0,,,3,0,0,
46641377,Rental unit in Las Condes · ★4.89 · 1 bedroom · 1 bed · 1 bath,170464891,Ignacio,,Las Condes,-33.41676,-70.60274,Entire home/apt,54297,2,135,2023-12-17,3.63,5,102,33,
46151384,Boutique hotel in Santiago · 1 bedroom · 1 bed · 1 private bath,311339792,Parque,,Santiago,-33.43503,-70.64764,Private room,60000,1,2,2021-12-11,0.08,9,147,0,
46155483,Bungalow in Macul · ★4.92 · 1 bedroom · 2 beds · 1 shared bath,373767138,Marcia,,Macul,-33.48234,-70.58264,Private room,23000,1,13,2023-07-18,0.35,3,364,1,
46167928,Rental unit in Santiago · ★4.76 · 1 bedroom · 1 bed · 1 bath,184993297,America,,Santiago,-33.43905,-70.64374,Entire home/apt,35286,1,245,2023-12-27,6.69,16,363,79,
46642772,Rental unit in Providencia · ★4.94 · 1 bedroom · 1 bed · 1 bath,179351359,Oscar,,Providencia,-33.4228401184082,-70.60995483398438,Entire home/apt,50483,2,35,2023-12-17,0.95,1,145,27,
46656145,Condo in San Miguel · ★4.93 · 1 bedroom · 1 bed · 1 bath,291409153,Rodrigo,,San Miguel,-33.49494,-70.64843,Entire home/apt,33857,1,487,2023-12-20,13.01,7,357,149,
46170987,Serviced apartment in Santiago · ★4.46 · 1 bedroom · 1 bed · 1 bath,374052454,Cristian,,Santiago,-33.43256,-70.65919,Entire home/apt,22143,2,39,2023-11-25,1.02,1,345,18,
